id,kingdom,phylum,tclass,order,family,subfamily,genus,species,infraspecificEpithet,identificationQualifier,extant,commonName,synonyms,taxonRank,Fernandez_Vrba_2005_Name,BinindaEmonds_2008_Name,ref_id,tribe
14200727,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,angasii,"","",1,Nyala,"",species,Tragelaphus_angasii,Tragelaphus_angasii,5,""
14200728,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,buxtoni,"","",1,"Mountain Nyala","",species,Tragelaphus_buxtoni,Tragelaphus_buxtoni,5,""
14200729,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,eurycerus,"","",1,Bongo,"albovirgatus Du Chaillu, 1860; cooperi (W. Rothschild, 1928); euryceros Gray, 1850 [incorrect subsequent spelling]; isaaci (Thomas, 1902); katanganus (W. Rothschild, 1927).",species,Tragelaphus_eurycerus,Tragelaphus_eurycerus,5,""
14200731,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,"","",1,Bushbuck,"johannae Schwarz, 1929; obscurus Trouessart, 1898; phaleratus (C. H. Smith, 1827); pictus Schwarz, 1914; punctatus Schwarz, 1914; signatus Schwarz, 1914; typicus Thomas, 1891; uellensis Schwarz, 1914; bor Heuglin, 1877; cottoni Matschie, 1912; dodingae Matschie, 1912; makalae Matschie, 1912; meridionalis Matschie, 1912; decula (R�ppell, 1835); fulvoochraceus Matschie, 1912; nigrinotatus Neumann, 1902; fasciatus Pocock, 1900; olivaceus Heller, 1913; reidae Babault, 1947; knutsoni L�nnberg, 1905; meneliki Neumann, 1902; multicolor Neumann, 1902; powelli Matschie, 1912; ornatus Pocock, 1900; sylvaticus (Sparrman, 1780); barkeri J. G. Millais, 1924; brunneus Matschie, 1912; dama Neumann, 1902; delamerei Pocock, 1900; dianae Matschie, 1912; eldomae Matschie, 1912; haywoodi Thomas, 1905; heterochrous Cabrera, 1918; insularis Zukowsky, 1961; laticeps Matschie, 1912; locorinae Matschie, 1912; massaicus Neumann, 1902; meruensis L�nnberg, 1908; roualeynei Gordon Cumming, 1850; roualeyni Thomas, 1891; sassae Matschie, 1912; simplex Matschie, 1912; tjaderi J. A. Allen, 1909; typicus Sclater and Thomas, 1900.",species,Tragelaphus_scriptus,Tragelaphus_scriptus,5,Tragelaphini
14200732,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,scriptus,"",1,"","",subspecies,,,5,""
14200733,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,bor,"",1,"","",subspecies,,,5,""
14200734,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,decula,"",1,"","",subspecies,,,5,""
14200735,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,fasciatus,"",1,"","",subspecies,,,5,""
14200736,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,knutsoni,"",1,"","",subspecies,,,5,""
14200737,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,meneliki,"",1,"","",subspecies,,,5,""
14200738,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,ornatus,"",1,"","",subspecies,,,5,""
14200739,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,scriptus,sylvaticus,"",1,"","",subspecies,,,5,""
14200740,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,spekii,"","",1,Sitatunga,"speckei  Neumann, 1900; spekei Heuglin, 1869; typicus R. Ward, 1910; ugallae Matschie, 1913; wilhelmi (L�nnberg and Gyldenstolpe, 1924); gratus P.L. Sclater, 1880; albonotatus Neumann, 1905; larkenii (St Leger, 1931); selousi W. Rothschild, 1898; anderessoni (Leyland, 1866) [nomen oblitum]; baumii (Sokolowsky, 1903); inornatus (Cabrera, 1918); sylvestris (Meinertzhagen, 1916).",species,Tragelaphus_spekii,Tragelaphus_spekii,5,""
14200741,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,spekii,spekii,"",1,"","",subspecies,,,5,""
14200742,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,spekii,gratus,"",1,"","",subspecies,,,5,""
14200743,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,spekii,larkenii,"",1,"","",subspecies,,,5,""
14200744,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,spekii,selousi,"",1,"","",subspecies,,,5,""
14200745,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,spekii,sylvestris,"",1,"","",subspecies,,,5,""
14200746,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,strepsiceros,"","",1,"Greater Kudu","capensis (A. Smith, 1834); excelsus (Sundevall, 1846); koodoo (C. H. Smith, 1836); torticornis (Hermann, 1804); typicus (Lydekker, 1910); bea (Heller, 1913); frommi (Matschie, 1914); burlacei Ansell, 1969; cottoni Dollman and Burlace, 1928 [preoccupied]; chora (Cretzschmar, 1826); abyssinicus (Fitzinger, 1869); zambesiensis (Lorenz, 1894); hamiltoni (Matschie, 1914).",species,Tragelaphus_strepsiceros,Tragelaphus_strepsiceros,5,""
14200747,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,strepsiceros,strepsiceros,"",1,"","",subspecies,,,5,""
14200748,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,strepsiceros,bea,"",1,"","",subspecies,,,5,""
14200749,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,strepsiceros,burlacei,"",1,"","",subspecies,,,5,""
14200750,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,strepsiceros,chora,"",1,"","",subspecies,,,5,""
14200751,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Tragelaphus,strepsiceros,zambesiensis,"",1,"","",subspecies,,,5,""
14200752,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,"","","","",1,"","�egosceridae (Aegocerotidae) Cobbold, 1869 [unavailable]; Budorcatinae Brooke, 1876; Capricornini Duvernois and Gu�rin, 1989; Hircidae Brookes, 1828 [unavailable]; Naemorhedini Brooke, 1876; Ovibovini Gray, 1872; Ovidae Brookes, 1828; Pantholopini Gray, 1872; Pseudoinae Knottnerus-Meyer, 1907; Rupicapridae Brookes, 1828.",subfamily,,,5,""
14200753,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ammotragus,"","","",1,"","Traguelaphus Pomel, 1898.",genus,,,5,""
14200754,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ammotragus,lervia,"","",1,"Barbary Sheep","barbatus (Kerr, 1792); tragelaphus (Afzelius, 1815); angusi W. Rothschild, 1921; blainei (W. Rothschild, 1913); jaela (C. H. Smith, 1827) [nomen oblitum]; fassini Lepri, 1930; ornatus (I. Geoffroy Saint-Hilaire, 1827); sahariensis (W. Rothschild, 1913).",species,Ammotragus_lervia,Ammotragus_lervia,5,""
14200755,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ammotragus,lervia,lervia,"",1,"","",subspecies,,,5,""
14200756,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ammotragus,lervia,angusi,"",1,"","",subspecies,,,5,""
14200757,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ammotragus,lervia,blainei,"",1,"","",subspecies,,,5,""
14200758,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ammotragus,lervia,fassini,"",1,"","",subspecies,,,5,""
14200759,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ammotragus,lervia,ornatus,"",1,"","",subspecies,,,5,""
14200760,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ammotragus,lervia,sahariensis,"",1,"","",subspecies,,,5,""
14200761,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Budorcas,"","","",1,"","",genus,,,5,""
14200762,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Budorcas,taxicolor,"","",1,Takin,"mitchelli  Lydekker, 1908; sinensis Lydekker, 1907; taxicola Gray, 1852; bedfordi Thomas, 1911; tibetana Milne-Edwards, 1874; whitei Lydekker, 1907.",species,Budorcas_taxicolor,Budorcas_taxicolor,5,""
14200763,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Budorcas,taxicolor,taxicolor,"",1,"","",subspecies,,,5,""
14200764,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Budorcas,taxicolor,bedfordi,"",1,"","",subspecies,,,5,""
14200765,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Budorcas,taxicolor,tibetana,"",1,"","",subspecies,,,5,""
14200766,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Budorcas,taxicolor,whitei,"",1,"","",subspecies,,,5,""
14200767,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,"","","",1,"","Aegoceros Pallas, 1811 [suppressed]; Aegocerus Agassiz, 1846; Aries Link, 1795; Eucapra Camerano, 1916; Euibex Camerano, 1916; Hilzheimeria Kretzoi, 2000; Hircus Boddaert, 1785; Ibex Pallas, 1776; Orthaegoceros Trouessart, 1905; Tragus Schrank, 1798; Turocapra de Beaux, 1949; Turus Hilzheimer, 1916.",genus,,,5,""
14200768,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,caucasica,"","",1,Tur,"dinniki Satunin, 1905; raddei Matschie, 1901; cylindricornis Blyth, 1841; ammon (Pallas, 1811) [preoccupied]; pallasii (Rouillier, 1841); severtzovi Menzbier, 1888.",species,Capra_caucasica,Capra_caucasica,5,""
14200769,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,caucasica,caucasica,"",1,"","",subspecies,,,5,""
14200770,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,caucasica,cylindricornis,"",1,"","",subspecies,,,5,""
14200771,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,caucasica,severtzovi,"",1,"","",subspecies,,,5,""
14200772,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,falconeri,"","",1,Markhor,"cashmiriensis Lydekker, 1898; chitralensis Cobb, 1958 [nomen nudum]; gilgitensis Cobb, 1958 [nomen nudum]; heptneri Zalkin, 1945; ognevi Zalkin, 1945; megaceros Hutton, 1842; jerdoni Hume, 1875.",species,Capra_falconeri,Capra_falconeri,5,""
14200773,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,falconeri,falconeri,"",1,"","",subspecies,,,5,""
14200774,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,falconeri,heptneri,"",1,"","",subspecies,,,5,""
14200775,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,falconeri,megaceros,"",1,"","",subspecies,,,5,""
14200776,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,hircus,"","",1,Goat,"acera Desmarest, 1822; adametzi Kretzoi, 1942; aegyptiaca (Fitzinger, 1860); aethiopica Hartmann, 1864; africana (Sanson, 1878); anatolica (Fitzinger, 1859); angolensis Linnaeus, 1758; angorensis Linnaeus, 1766; arietina Desmarest, 1822; asiatica (Sanson, 1878); barbara de Blainville, 1816; barbarica (Fitzinger, 1860); brachyceros (Fitzinger, 1859); brachyotis (Fitzinger, 1859); buraitica (Fitzinger, 1859); calotus Reichenbach, 1845; capra (Fitzinger, 1860); capricornus Erxleben, 1777; chungra Gray, 1846 [nomen nudum]; cossus de Blainville, 1816; crispa (Fitzinger, 1859); depressa Linnaeus, 1758; domestica von Schreber, 1787; ecornis von Schreber, 1788; ensicornis Angst, 1911; europaea (Sanson, 1878); gazella (Fitzinger, 1860); girgentana Magliano, 1930; graeca Fiedler, 1841; guineensis (Fitzinger, 1859); hirsuta (Fitzinger, 1859); imberbis de Blainville, 1816; indorum (Fitzinger, 1859); iowensis (Palmer, 1956); jamaicensis J. B. Fischer, 1829; kelleri Duerst, 1908; laevipes (Fitzinger, 1859); lanigera Wagner, 1836; mambrica Linnaeus, 1758; montana Reichenbach, 1845; mutica Kerr, 1892; nana Kerr, 1792; nepalensis Reichenbach, 1845; prisca Adametz, 1915; promaza (Pomel, 1898); resima Wagner, 1836; reversa Linnaeus, 1758; rossica (Fitzinger, 1859); ruetimeyeri Duerst, 1899; sericea (Fitzinger, 1859); simus Rautenbach, 1845; stenotis (Fitzinger, 1859); tatarorum (Fitzinger, 1859); thebaica Desmarest, 1811; thibetana Desmarest, 1822; villosa Wagner, 1836; vulgaris von Schreber, 1787; aegagrus Erxleben, 1777; aegagros Chollet, Dayot and Neuville, 1904; aegergus Zivan&#269;evi&#263;, 1960; algagrus Medvedeff, 1927; bezoartica Linnaeus, 1766 [nomen oblitum]; blythi Hume, 1875; caucasica Gray, 1843; cilicica Matschie, 1907; fera Desmarest, 1822; florstedti Matschie, 1907; gazella (Gmelin, 1788); neglecta Zarudny and Bilkevitsch, 1918; oegagrus Crespon, 1844; oegagyrus Fran�a, 1908; persica Matschie, 1905; turcmenica Tzalkin, 1950; chialtanensis Lydekker, 1913; cretica Schinz, 1838; cretensis Brisson, 1756 [unavailable]; cretensis von Lorenz-Liburnau, 1899; jourensis Ivrea, 1899; aegaeica Kretzoi, 1942; dorcas Reichenow, 1888 [preoccupied]; picta (Erhard, 1858).",species,Capra_hircus,Capra_hircus,5,""
14200777,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,hircus,hircus,"",1,"","",subspecies,,,5,""
14200778,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,hircus,aegagrus,"",1,"","",subspecies,,,5,""
14200779,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,hircus,chialtanensis,"",1,"","",subspecies,,,5,""
14200780,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,hircus,cretica,"",1,"","",subspecies,,,5,""
14200781,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,hircus,jourensis,"",1,"","",subspecies,,,5,""
14200782,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,hircus,picta,"",1,"","",subspecies,,,5,""
14200783,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,ibex,"","",1,"Alpine Ibex","alpina Girtanner, 1786; europea (Hodgson, 1847); graicus Matschie, 1912.",species,Capra_ibex,Capra_ibex,5,""
14200784,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,nubiana,"","",1,"Nubian Ibex","arabica R�ppell, 1835; beden (Wagner, 1835); mengesi Noack, 1896; sinaitica Ehrenberg, 1833; typica Lydekker, 1908.",species,Capra_nubiana,Capra_nubiana,5,""
14200785,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,pyrenaica,"","",1,"Spanish Ibex","cabrerae Camerano, 1916 [nomen nudum]; cabrerae Camerano, 1917; hispanica Schimper, 1848; lusitanica Schlegel, 1872; nowaki Wyrwoll, 1999; pyrenica Mottl, 1938; typica Lydekker, 1898; victoriae Cabrera, 1911.",species,Capra_pyrenaica,Capra_pyrenaica,5,""
14200786,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,sibirica,"","",1,"Siberian Ibex","alaiana Noack 1902; almasyi Lorenz, 1906; altaica Noack, 1902; dauvergnii Sterndale, 1886; dementievi Tzalkin, 1949; fasciata Noack, 1902; filippii Camerano, 1911; formosovi Tzalkin, 1949; hagenbecki Noack, 1903; hemalayana Hodgson, 1841; lorenzi Satunin, 1905; lydekkeri W. Rothschild, 1900; merzbacheri (Leisewitz, 1906); pallasii Schinz, 1838; pedri Lorenz, 1906; sacin Lydekker, 1898; sakeen Blyth, 1842; sakin (Hodgson, 1847); skyn (Wagner, 1844); transalaiana Lorenz, 1906; typica Lorenz, 1906; wardi Lydekker, 1900.",species,Capra_sibirica,Capra_sibirica,5,""
14200787,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capra,walie,"","",1,Walia,"vali Lydekker, 1898; valie Sundevall, 1846; wali Richters, 1894.",species,Capra_walie,Capra_walie,5,""
14200788,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,"","","",1,"","Austritragus Heude, 1898; Capricornus Gray, 1862; Capricornulus Heude, 1898; Lithotragus Heude, 1898; Nemotragus Heude, 1898.",genus,,,5,""
14200789,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,crispus,"","",1,"Japanese Serow","pryeri (Lydekker, 1901); pryerianus Heude, 1894; saxicola Heude, 1898.",species,Capricornis_crispus,,5,""
14200790,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,milneedwardsii,"","",1,"Chinese Serow","argyrochaetes Heude, 1888; brachyrhinus Heude, 1894; chrysochaetes Heude, 1894; collasinus Heude, 1899; cornutus Heude, 1894; edwardsii (David, 1871); erythropygius Heude, 1894; fargesianus Heude, 1894; longicornis Heude, 1894; maxillaris Heude, 1894; microdonticus Heude, 1894; microdontus Heude, 1894; montinus G. M. Allen, 1930; nasutus Heude, 1894; osborni Andrews, 1921; platyrhinus Heude, 1894; pugnax Heude, 1894; ungulosus Heude, 1894; vidianus Heude, 1894; maritimus Heude, 1888; annectens Kloss, 1919; benetianus Heude, 1894; berthetianus Heude, 1898; gendrelianus Heude, 1899; marcolinus Heude, 1897; rocherianus Heude, 1894; venetianus Lydekker, 1913.",species,,,5,""
14200791,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,milneedwardsii,milneedwardsii,"",1,"","",subspecies,,,5,""
14200792,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,milneedwardsii,maritimus,"",1,"","",subspecies,,,5,""
14200793,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,rubidus,"","",1,"Red Serow","",species,,,5,""
14200794,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,sumatraensis,"","",1,"Sumatran Serow","interscapularis (Lichtenstein, 1814); robinsoni Pocock, 1908; swettenhami (Butler, 1900).",species,Capricornis_sumatraensis,,5,""
14200795,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,swinhoei,"","",1,"Formosan Serow","",species,Capricornis_swinhoei,,5,""
14200796,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Capricornis,thar,"","",1,"Himalayan Serow","bubalina (Hodgson, 1832); humei Pocock, 1908; jamrachi Pocock, 1908; proclivus (Hodgson, 1842) [nomen nudum]; rodoni Pocock, 1908.",species,,,5,""
14200797,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Hemitragus,"","","",1,"","",genus,,,5,""
14200798,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Hemitragus,hylocrius,"","",1,"Nilgiri Tahr","warryato (Gray, 1842).",species,Hemitragus_hylocrius,Hemitragus_hylocrius,5,""
14200799,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Hemitragus,jayakari,"","",1,"Arabian Tahr","",species,Hemitragus_jayakari,Hemitragus_jayakari,5,""
14200800,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Hemitragus,jemlahicus,"","",1,"Himalayan Tahr","iharal (Wagner, 1836); jemlaicus Gray, 1847; jemlanica (C. H. Smith, 1827); jharal (Hodgson, 1833); quadrimammis (Hodgson, 1836); schaeferi Pohle, 1944; tubericornis (Wagner, 1836).",species,Hemitragus_jemlahicus,Hemitragus_jemlahicus,5,""
14200801,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,"","","",1,"","Caprina Wagner, 1844; Kemas Ogilby, 1837; Naemorhaedus Jardine, 1836; Nemorhaedus Hodgson, 1841; Nemorhedus Agassiz, 1842; Nemorrhaedus Trouessart, 1898; Nemorrhedus Gray, 1843; Urotragus Gray, 1871.",genus,,,5,""
14200802,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,baileyi,"","",1,"Red Goral","cranbrooki  Hayman, 1961.",species,Naemorhedus_baileyi,Naemorhedus_baileyi,5,""
14200803,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,caudatus,"","",1,"Long-tailed Goral","crispa (Radde, 1862); raddeanus (Heude, 1894).",species,Naemorhedus_caudatus,Naemorhedus_caudatus,5,""
14200804,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,goral,"","",1,"Himalayan Goral","duvaucelii (C. H. Smith, 1827); hodgsoni (Lydekker, 1905); bedfordi (Lydekker, 1905).",species,Naemorhedus_goral,Naemorhedus_goral,5,""
14200805,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,goral,goral,"",1,"","",subspecies,,,5,""
14200806,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,goral,bedfordi,"",1,"","",subspecies,,,5,""
14200807,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,griseus,"","",1,"Chinese Goral","aldridgeanus (Heude, 1894); arnouxianus (Heude, 1888); cinerea (Milne-Edwards, 1874); curvicornis (Heude, 1894); fantozatianus (Heude, 1894); fargesianus (Heude, 1894); galeanus (Heude, 1894); henryanus (Heude, 1890); initialis (Heude, 1894); iodinus (Heude, 1894); niger (Heude, 1894); pinchonianus (Heude, 1894); versicolor (Heude, 1894); vidianus Heude, 1894; xanthodeiros (Heude, 1894); evansi (Lydekker, 1902).",species,,,5,""
14200808,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,griseus,griseus,"",1,"","",subspecies,,,5,""
14200809,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Naemorhedus,griseus,evansi,"",1,"","",subspecies,,,5,""
14200810,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Oreamnos,"","","",1,"","Aplocerus C. H. Smith, 1827; Haploceros Flower and Garson, 1884; Haplocerus Wagner, 1844; Oreamnus Elliot, 1901.",genus,,,5,""
14200811,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Oreamnos,americanus,"","",1,"Mountain Goat","columbiae Hollister, 1912; columbianus (Desmoulins, 1823); dorsatus (Rafinesque, 1817); kennedyi (Elliot, 1900); lanigera (C. H. Smith, 1821); missoulae J. A. Allen, 1904; montanus (Ord, 1815) [preoccupied]; sericeus (Rafinesque, 1817).",species,Oreamnos_americanus,Oreamnos_americanus,5,""
14200812,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ovibos,"","","",1,"","Bosovis  Kowarzik, 1911; Criotaurus Gloger, 1841.",genus,,,5,""
14200813,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ovibos,moschatus,"","",1,Muskox,"mackenzianus  Kowarzik, 1908; melvillensis Kowarzik, 1909; niphoecus Elliot, 1905; pearyi Allen, 1901 [unavailable]; platycerus (G. Fischer [von Waldheim], 1814); wardi Lydekker, 1900.",species,Ovibos_moschatus,Ovibos_moschatus,5,""
14200814,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ovis,"","","",1,"","Ammon de Blainville, 1816; Argali Gray, 1852; Aries Link, 1795; Caprovis Hodgson, 1847; Musimon Pallas, 1776; Musmon Schrank, 1798; Pachyceros Gromova, 1936.",genus,,,5,""
14200815,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Caprinae,Ovis,ammon,"","",1,Argali,"altaica Severtzov, 1873; argail Walther, 1809; argali Boddaert, 1785; asiatica (Pallas, 1776); daurica Severtzov, 1873 [preoccupied]; fera Pallas, 1776; mongolica Severtzov, 1873 [preoccupied]; przevalskii Nasonov, 1923; typica Lydekker, 1898; collium Severtzov, 1873; comosa Hollister, 1919; jubata Peters, 1876 [preoccupied]; darwini Przewalski, 1883; intermedia Gromova, 1936; kozlovi Nasonov, 1913; hodgsonii Blyth, 1841; adametzi Kowarzik, 1913; ammonoides Hodgson, 1841; bambhera (Gray, 1852); blythi Severtzov, 1873; broockii Gl�r, 1894; brookei Ward, 1874; dalailamae Przewalski, 1888; henrii Milne-Edwards, 1892; karelini Severtzov, 1873; heinsii Severtzov, 1873; humei Lydekker, 1913; littledalei Lydekker, 1902; nassanovi Laptev, 1929; sairensis Lydekker, 1898; nigrimontana Severtzov, 1873; polii Blyth, 1841; typica Lydekker, 1898; severtzovi Nasonov, 1914.",species,Ovis_ammon,Ovis_ammon,5,""
